,0,1,2,3,4,5,6,7,8,9,10,11
0,0.1732752774016754,0.020806245201633437,0.020704255447145808,0.007882609461072436,0.005390032884975136,0.003613392513915395,0.003655864945730047,0.005368514075428714,0.003363412884127409,0.0030028657164605905,0.0026474870209058556,0.001369810605129992
1,0.1692092181216263,0.01954505159835355,0.017700802258202884,0.007026252390700436,0.0051783032870208546,0.004195356402816825,0.004474435246843036,0.006334367166122976,0.003169965019952319,0.0026205487954473637,0.0026128221446024666,0.0009092635071479649
2,0.14748425466783158,0.01912550695328972,0.014068790955555362,0.00443461813659309,0.002297819529134918,0.002025619973038063,0.0033847851736852476,0.0055319132546378215,0.003555573060740349,0.0031981620069210905,0.0019899518875849936,0.0009023742638126178
3,0.13858256068561303,0.021218564684804573,0.016043001592677623,0.0051639239814120046,0.0028238745194081815,0.0024220167786534507,0.0036656141128326076,0.006187697518961472,0.0035731750178387683,0.002566314348049981,0.0017442498641008384,0.0004699941972070406
4,0.17040340620796943,0.01925154153467087,0.017496001558028707,0.004051431354489692,0.0020749789961162965,0.002023911233511319,0.003049775626364835,0.005582161298038055,0.0019330059041806162,0.002307145043432287,0.0013147326742857341,0.00011498215247665164
5,0.15018846812208522,0.018550449058617243,0.015499848504992322,0.0037420098194690743,0.0024721674411136737,0.001856033161845616,0.00393920059412582,0.0056619680914929225,0.003107527204059369,0.002755315443487373,0.0015015638928956433,1.3334197610018782e-05
6,0.12043141537704465,0.016501522554469638,0.013142636987803546,0.004051096618652593,0.0022792323995851965,0.0019267809063464663,0.004046794947597735,0.005964825274881465,0.003234366410279291,0.0025211644516143364,0.0015141483157577879,0.00030040938413872155
7,0.11955205070389184,0.017792371634473326,0.019080734688539387,0.0033308742814029554,0.002294860733926095,0.0019622458558322896,0.0043258440084171035,0.005814456781156178,0.003559239764363662,0.002569092973607217,0.0011191564289407677,0.0002781140968859559
8,0.1448677173841642,0.02161718315411563,0.022882403681011583,0.004091292505758496,0.0029849328334758504,0.0030224979509052047,0.004016336538652312,0.006413157431272496,0.003488791602106627,0.002705777849155622,0.0015185807896610872,0.0007318506302462066
9,0.12764267845337254,0.01964069361394334,0.01910124785934532,0.005286530068753857,0.004107421096383859,0.003850430167400194,0.0037026851966201536,0.0061414598908807565,0.00320415953083637,0.0029495985077846384,0.0021094385804770106,0.000787093288141422
10,0.11204833441642147,0.015470969963255985,0.02113529039478127,0.003799637538211755,0.002434770228007893,0.0019838135479452452,0.0038420988073147896,0.006237032121742039,0.00339337477835278,0.0026333367349131477,0.0015449538942330855,0.0005073476264259956
11,0.12288840825653399,0.015013249694988275,0.014835765233570468,0.004228749066985549,0.002262284202409868,0.0016276839902727843,0.0036579507036684712,0.005588399499307491,0.0028729017718100167,0.002566394480253694,0.0015722488287040902,3.63066699404824e-05
12,0.11658284928079563,0.014175790215845002,0.013508916045511559,0.004279818856424643,0.002339663975204391,0.002039918237791258,0.003830066838911188,0.005713028202553457,0.004207912851724246,0.0027713475579104296,0.0018778003458963818,0.0007700514246222911
