,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0006833690182524467,9.277364328543469e-05,4.3266516991766565e-05,2.5822039675743896e-05,1.5524775134083583e-05,1.7539715145485093e-05,3.4739526733534625e-05,2.5212015196422607e-05,1.2686263610940722e-05,1.1005805232422933e-05,7.705249031361113e-06,3.0325281544640386e-06
1,0.001025760427934153,0.0003091418516008992,4.795868534054772e-05,2.3800459482847325e-05,1.1183669732131223e-05,1.4378934510076483e-05,2.4549416225553337e-05,2.6033372287052012e-05,1.338418830142552e-05,9.875866869952402e-06,7.261225845142057e-06,1.5793834154712148e-06
2,0.0007501418279824303,0.00019652042435510614,5.8852339071049556e-05,2.4075451325028713e-05,1.274653326378405e-05,1.5256300153633555e-05,2.5539648410575982e-05,2.697710804513518e-05,1.5943491088977602e-05,1.1560540501235387e-05,7.854736673567933e-06,1.802271537806756e-06
3,0.0006854027822397336,9.693803207008624e-05,4.505303759386784e-05,2.2616113953048185e-05,1.2218900764082719e-05,1.4424162608985052e-05,2.2788693706349043e-05,2.6321888099318838e-05,1.4405776461192387e-05,1.3481912425870336e-05,7.467009623951526e-06,1.4698921081654372e-06
4,0.0009797147596422608,0.0004227749634043468,7.058149126153339e-05,2.424355971840299e-05,1.4226564005688804e-05,1.712676033627719e-05,3.162926791496236e-05,2.7810429904613037e-05,1.4094721848323388e-05,1.2303320342811196e-05,6.987563807570041e-06,3.837470387679787e-06
5,0.0007625210609860559,0.000105196636211432,6.165853072497671e-05,3.311347923844661e-05,1.5123858069589756e-05,2.2539645959054525e-05,4.064993671294281e-05,2.9073371041289606e-05,1.4810682425486052e-05,1.428716531454879e-05,8.637520721777037e-06,2.7715629211956103e-06
6,0.0008500119718163384,0.00013452570202270695,7.57007315947387e-05,4.092055671987639e-05,2.1239364173197828e-05,2.786014899020697e-05,3.643710661673021e-05,3.503905755818638e-05,1.5486681272260167e-05,1.2534915832727323e-05,7.716184548509931e-06,3.722495801847127e-06
7,0.0020796705755302632,0.00041568845688783295,0.00010831550363708747,5.9905301898422524e-05,3.4219685581458336e-05,3.7430694478841716e-05,5.2756961354282836e-05,3.7109058022186936e-05,2.162830241519734e-05,1.6445757632541444e-05,1.3695833634192637e-05,8.434121542924675e-06
8,0.0014435110989997274,0.0003921464140346317,0.00010342127901545292,6.315491000450393e-05,3.3315475740852456e-05,4.0494383110557386e-05,5.867040827366588e-05,4.344851538837327e-05,1.6210448918578233e-05,1.397051888419731e-05,5.954418693066976e-06,9.069847299483429e-07
9,0.0014234871565428837,0.00028642642934320736,0.00011284697481899101,6.51044055962552e-05,2.4764026471263172e-05,3.7312040935039874e-05,4.4636958285121615e-05,3.261915887358575e-05,1.443468686523414e-05,1.0817745812405716e-05,8.118518421008009e-06,4.101657724652836e-06
10,0.0012205125224326089,0.00016041074872582018,0.00010991296356065584,6.95256449934287e-05,3.256781528811505e-05,3.903688668100111e-05,5.473103698003125e-05,4.009287976294637e-05,1.889469337643475e-05,1.5462591573830888e-05,1.3208881638171949e-05,1.0816260071252422e-05
11,0.0014449642533335186,0.0003001266890271876,0.00012056298617548948,8.102695661004323e-05,5.044081635095727e-05,5.897063589026916e-05,7.79536324088163e-05,4.867901555541551e-05,2.3352365091163254e-05,1.8435524742575698e-05,1.605036214621815e-05,7.101241357571306e-06
12,0.0027995385335879805,0.00021720680437599935,0.0001401198826343993,9.455051501420683e-05,3.9701568529499525e-05,6.104116288912812e-05,9.091839943602795e-05,4.7768115674333895e-05,1.8562161820366032e-05,1.502945125539752e-05,6.657777574851618e-06,1.5303575521408634e-06
13,0.0018903692851618753,0.00024803530912164285,0.00014884859954532737,0.00011362878567424659,4.950661625620658e-05,7.231255520052756e-05,9.4281363950042e-05,4.801206273191633e-05,2.0264811938807764e-05,1.4991553958116524e-05,1.0326984619021697e-05,6.399210386244585e-06
14,0.0021471580871350497,0.00022285460095585933,0.0001770663983852896,0.00013349476298921777,5.701981992546201e-05,7.074363861153435e-05,9.60025856685483e-05,4.526269405467466e-05,2.0307558901569553e-05,1.6683023837369706e-05,1.5130455865445306e-05,1.1187131863350615e-05
15,0.0014944637739419072,0.00022798335630400487,0.0001690878110445698,0.00010889782616176999,6.974232741927351e-05,8.89239943509655e-05,0.00011051525040744784,5.157571059588828e-05,1.5246040344090547e-05,1.1363036840736724e-05,8.411768220639715e-06,6.794407103489388e-06
