,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0007406941698244065,8.929142493145818e-05,8.885568788331432e-05,3.4076987783639474e-05,2.3427800862879415e-05,1.5837351853683092e-05,1.601880941438987e-05,2.3335864740487183e-05,1.4769348635839023e-05,1.322896098273581e-05,1.1710654908246516e-05,6.2519600355106215e-06
1,0.0007233224967856823,8.390315058378569e-05,7.602385165267586e-05,3.0418321245263913e-05,2.2523215588792127e-05,1.832371166845247e-05,1.951603723395949e-05,2.746233780431634e-05,1.394286952792418e-05,1.159556508473938e-05,1.1562554043109685e-05,4.284336581428721e-06
2,0.0006305056104822696,8.211070440992167e-05,6.0506588259000715e-05,1.934592416551363e-05,1.021674915799177e-05,9.053814393852285e-06,1.4860658771948218e-05,2.4033965019043535e-05,1.5590326277649933e-05,1.4063337234999736e-05,8.90142745708258e-06,4.254903246973022e-06
3,0.0005924743603946295,9.105300260552727e-05,6.894112876510837e-05,2.246178200448912e-05,1.2464245975437557e-05,1.0747364641524062e-05,1.6060461375574327e-05,2.683571212581048e-05,1.5665528192451585e-05,1.136385594752878e-05,7.851699717528628e-06,2.4076195188627025e-06
4,0.0007284244993768326,8.264916963842394e-05,7.514886913114701e-05,1.770881190693147e-05,9.264693958406813e-06,9.046514041761325e-06,1.3429377051713107e-05,2.4248642799338394e-05,8.658133659220924e-06,1.0256591121459303e-05,6.0166472325284346e-06,8.90879909051186e-07
5,0.0006420589865446464,7.965384949547233e-05,6.662058270332794e-05,1.6386851412180178e-05,1.0961626375289953e-05,8.32927831780857e-06,1.722932158481458e-05,2.458960623019036e-05,1.3676112639191357e-05,1.2171336854170596e-05,6.8148576420659754e-06,4.566031522734232e-07
6,0.0005149261153094457,7.090009583397777e-05,5.654972417924791e-05,1.7707381794600104e-05,1.0137338230843733e-05,8.631538221330313e-06,1.768900350300654e-05,2.5883521445124004e-05,1.4218015515463934e-05,1.1170959291431275e-05,6.86862283934577e-06,1.6830919795265602e-06
7,0.0005111691519865101,7.641506908345511e-05,8.191942113270393e-05,1.4630331978988469e-05,1.0204108116773153e-05,8.783057287918501e-06,1.888120182390258e-05,2.524109295886224e-05,1.5605991759160965e-05,1.137572723895692e-05,5.181074911938001e-06,1.5878384640744947e-06
8,0.0006193268186705055,9.275604460249862e-05,9.816152342152591e-05,1.7879113134508122e-05,1.315234523308786e-05,1.3312836975264082e-05,1.7558874184902855e-05,2.7798958259294384e-05,1.5305011779130087e-05,1.1959694368759143e-05,6.887559967926e-06,3.5263647275670613e-06
9,0.0005457352343435797,8.431176779990695e-05,8.20070608033743e-05,2.2985599468813813e-05,1.794802029587078e-05,1.68500622768751e-05,1.6218842427693033e-05,2.6638168287468282e-05,1.4088960822193812e-05,1.3001384238503741e-05,9.411917742256819e-06,3.7623813039752587e-06
10,0.00047911056726266196,6.649720314825295e-05,9.069722477761388e-05,1.663305782950464e-05,1.0801851980995311e-05,8.875202254280932e-06,1.6814467699077795e-05,2.7046487358037974e-05,1.4897356663823302e-05,1.1650199778416763e-05,7.0002353910047574e-06,2.567206852587412e-06
11,0.0005254232758330625,6.454165693115931e-05,6.378337924240401e-05,1.8466377184098007e-05,1.0064929414432338e-05,7.35368822577327e-06,1.6027720525234262e-05,2.427529464707082e-05,1.267370809589762e-05,1.1364198301229724e-05,7.116849204180653e-06,5.547498468324055e-07
12,0.0004984836516640549,6.0963727724297115e-05,5.8114600535744735e-05,1.8684565760110502e-05,1.0395523736900467e-05,9.114901742365241e-06,1.676306278667376e-05,2.4807753456675877e-05,1.837735735089945e-05,1.2239831834370346e-05,8.422275585743314e-06,3.6895723111308105e-06
13,0.0005442264161660125,7.15043828004918e-05,6.0044088476605914e-05,2.060640829413287e-05,1.2506492720129483e-05,8.923927488833373e-06,1.4394129375345884e-05,2.6494135872306306e-05,1.574244504972146e-05,1.1711776066832776e-05,8.051920441007693e-06,1.6976388823393236e-06
14,0.0005430722900279721,6.920307955575164e-05,7.023462399912285e-05,1.7431426279067586e-05,1.0806073513104701e-05,9.790008898167086e-06,1.8265181285207053e-05,2.5899636077760837e-05,1.3703285347950757e-05,9.973148385587711e-06,7.238649132546016e-06,2.497056698302913e-06
15,0.0005313971183647442,6.533134656997983e-05,7.478763597606778e-05,1.9299768157677365e-05,1.0219156098648217e-05,1.5958597484570973e-05,1.7814109916660367e-05,2.144280547377043e-05,1.305506421359674e-05,9.70402058565805e-06,9.72024909999717e-06,5.375180920885254e-06
16,0.0005130174690946106,7.95870773898692e-05,7.879954565080128e-05,2.2517259182407813e-05,1.636414102380434e-05,1.8269472790329335e-05,2.1186842072596768e-05,2.760939558926451e-05,1.5372482480465212e-05,1.4093850342325585e-05,8.975346361239644e-06,1.8575774651421655e-06
17,0.0005084875823859361,5.956240679354422e-05,5.56139935383726e-05,2.1070708666289587e-05,9.015350962069691e-06,8.590547550916792e-06,1.2644313470574438e-05,2.533273223454651e-05,1.5023685650901271e-05,1.1400756869267317e-05,6.83041853910066e-06,8.95201474301767e-07
18,0.0005233329943819073,6.621270477294077e-05,4.797815810651746e-05,1.949315409607092e-05,1.1464199880730002e-05,8.531061524763572e-06,1.4443183884978957e-05,2.402012199746713e-05,1.5466835256337735e-05,1.1296655418638455e-05,6.555403100813474e-06,1.4279031877668271e-06
19,0.0004920810001008051,6.032097382518734e-05,4.512266577975147e-05,2.1098070444597875e-05,1.4372275268956598e-05,9.521365868799283e-06,1.821333410628975e-05,2.608533788718757e-05,1.625794778108328e-05,1.1777679996721021e-05,6.620697494705165e-06,1.939035483829961e-06
20,0.0004537546613233723,6.005975433254207e-05,4.715392360495848e-05,1.9648480169188e-05,1.3018929423750429e-05,8.016841772380847e-06,1.7417885990643416e-05,2.486702100623506e-05,1.4536663540994873e-05,1.0967607749063044e-05,7.5536217781538415e-06,5.20061199283794e-07
